person1,person2,role1,role2,movie_id,movie_name,rating,year,cooperation_id
张华勋,艾海提,director,actor,1777,武林志,6.8,0,张华勋_艾海提_1777
张华勋,庞万灵,director,actor,1777,武林志,6.8,0,张华勋_庞万灵_1777
张华勋,葛存壮,director,actor,1777,武林志,6.8,0,张华勋_葛存壮_1777
张华勋,瓦尔斯,director,actor,1777,武林志,6.8,0,张华勋_瓦尔斯_1777
张华勋,朗斯,director,actor,1777,武林志,6.8,0,张华勋_朗斯_1777
张华勋,封锡钧,director,actor,1777,武林志,6.8,0,张华勋_封锡钧_1777
张华勋,江庚辰,director,actor,1777,武林志,6.8,0,张华勋_江庚辰_1777
张华勋,柴建朝,director,actor,1777,武林志,6.8,0,张华勋_柴建朝_1777
张华勋,王利平,director,actor,1777,武林志,6.8,0,张华勋_王利平_1777
张华勋,郭良,director,actor,1777,武林志,6.8,0,张华勋_郭良_1777
张华勋,许敏勇,director,actor,1777,武林志,6.8,0,张华勋_许敏勇_1777
陈家林,孙清国,director,director,1778,末代皇后,6.8,0,陈家林_孙清国_1778
陈家林,潘虹,director,actor,1778,末代皇后,6.8,0,陈家林_潘虹_1778
陈家林,傅艺伟,director,actor,1778,末代皇后,6.8,0,陈家林_傅艺伟_1778
陈家林,姜文,director,actor,1778,末代皇后,6.8,0,陈家林_姜文_1778
陈家林,正华,director,actor,1778,末代皇后,6.8,0,陈家林_正华_1778
陈家林,刘威,director,actor,1778,末代皇后,6.8,0,陈家林_刘威_1778
孙清国,潘虹,director,actor,1778,末代皇后,6.8,0,孙清国_潘虹_1778
孙清国,傅艺伟,director,actor,1778,末代皇后,6.8,0,孙清国_傅艺伟_1778
孙清国,姜文,director,actor,1778,末代皇后,6.8,0,孙清国_姜文_1778
孙清国,正华,director,actor,1778,末代皇后,6.8,0,孙清国_正华_1778
孙清国,刘威,director,actor,1778,末代皇后,6.8,0,孙清国_刘威_1778
陈未衾,朱丽岚,director,actor,1779,人鱼江湖,6.7,0,陈未衾_朱丽岚_1779
陈未衾,叶小开,director,actor,1779,人鱼江湖,6.7,0,陈未衾_叶小开_1779
陈未衾,何之舟,director,actor,1779,人鱼江湖,6.7,0,陈未衾_何之舟_1779
陈未衾,潘子剑,director,actor,1779,人鱼江湖,6.7,0,陈未衾_潘子剑_1779
邵晓黎,刘青云,director,actor,1780,我的宠物是大象,6.7,0,邵晓黎_刘青云_1780
邵晓黎,尤靖茹,director,actor,1780,我的宠物是大象,6.7,0,邵晓黎_尤靖茹_1780
邵晓黎,孔维,director,actor,1780,我的宠物是大象,6.7,0,邵晓黎_孔维_1780
邵晓黎,林雪,director,actor,1780,我的宠物是大象,6.7,0,邵晓黎_林雪_1780
邵晓黎,周知,director,actor,1780,我的宠物是大象,6.7,0,邵晓黎_周知_1780
邵晓黎,潘粤明,director,actor,1780,我的宠物是大象,6.7,0,邵晓黎_潘粤明_1780
邵晓黎,宿丹,director,actor,1780,我的宠物是大象,6.7,0,邵晓黎_宿丹_1780
邵晓黎,李晓川,director,actor,1780,我的宠物是大象,6.7,0,邵晓黎_李晓川_1780
李依理,谢楠,director,actor,1781,50米之恋,6.7,0,李依理_谢楠_1781
李依理,方力申,director,actor,1781,50米之恋,6.7,0,李依理_方力申_1781
李依理,仇佩佩,director,actor,1781,50米之恋,6.7,0,李依理_仇佩佩_1781
李依理,马昂,director,actor,1781,50米之恋,6.7,0,李依理_马昂_1781
李依理,舒耀瑄,director,actor,1781,50米之恋,6.7,0,李依理_舒耀瑄_1781
李依理,丁一一,director,actor,1781,50米之恋,6.7,0,李依理_丁一一_1781
项秋良,项河生,director,director,1782,四大名捕之食人梦界,6.7,0,项秋良_项河生_1782
项秋良,陈子由,director,actor,1782,四大名捕之食人梦界,6.7,0,项秋良_陈子由_1782
项秋良,刘林城,director,actor,1782,四大名捕之食人梦界,6.7,0,项秋良_刘林城_1782
项秋良,康宁,director,actor,1782,四大名捕之食人梦界,6.7,0,项秋良_康宁_1782
项河生,陈子由,director,actor,1782,四大名捕之食人梦界,6.7,0,项河生_陈子由_1782
项河生,刘林城,director,actor,1782,四大名捕之食人梦界,6.7,0,项河生_刘林城_1782
项河生,康宁,director,actor,1782,四大名捕之食人梦界,6.7,0,项河生_康宁_1782
刘轩狄,林枫烨,director,actor,1783,东海龙棺,6.7,0,刘轩狄_林枫烨_1783
刘轩狄,付赫安琪,director,actor,1783,东海龙棺,6.7,0,刘轩狄_付赫安琪_1783
韩琰,陈都灵,director,actor,1784,破梦游戏,6.7,0,韩琰_陈都灵_1784
韩琰,宋威龙,director,actor,1784,破梦游戏,6.7,0,韩琰_宋威龙_1784
韩琰,张宥浩,director,actor,1784,破梦游戏,6.7,0,韩琰_张宥浩_1784
韩琰,盖玥希,director,actor,1784,破梦游戏,6.7,0,韩琰_盖玥希_1784
韩琰,曹曦文,director,actor,1784,破梦游戏,6.7,0,韩琰_曹曦文_1784
韩琰,高圣远,director,actor,1784,破梦游戏,6.7,0,韩琰_高圣远_1784
韩琰,金世佳,director,actor,1784,破梦游戏,6.7,0,韩琰_金世佳_1784
韩琰,吕绍聪,director,actor,1784,破梦游戏,6.7,0,韩琰_吕绍聪_1784
韩琰,佟大为,director,actor,1784,破梦游戏,6.7,0,韩琰_佟大为_1784
韩琰,苏芒,director,actor,1784,破梦游戏,6.7,0,韩琰_苏芒_1784
韩琰,彭冠英,director,actor,1784,破梦游戏,6.7,0,韩琰_彭冠英_1784
梁青儿,梁小凉,director,director,1785,让我怎么相信你,6.7,0,梁青儿_梁小凉_1785
梁青儿,梁天,director,actor,1785,让我怎么相信你,6.7,0,梁青儿_梁天_1785
梁青儿,安乙荞,director,actor,1785,让我怎么相信你,6.7,0,梁青儿_安乙荞_1785
梁青儿,文松,director,actor,1785,让我怎么相信你,6.7,0,梁青儿_文松_1785
梁青儿,闫妮,director,actor,1785,让我怎么相信你,6.7,0,梁青儿_闫妮_1785
梁青儿,关婷娜,director,actor,1785,让我怎么相信你,6.7,0,梁青儿_关婷娜_1785
梁青儿,叶萌,director,actor,1785,让我怎么相信你,6.7,0,梁青儿_叶萌_1785
梁青儿,谢梦华,director,actor,1785,让我怎么相信你,6.7,0,梁青儿_谢梦华_1785
梁小凉,梁天,director,actor,1785,让我怎么相信你,6.7,0,梁小凉_梁天_1785
梁小凉,安乙荞,director,actor,1785,让我怎么相信你,6.7,0,梁小凉_安乙荞_1785
梁小凉,文松,director,actor,1785,让我怎么相信你,6.7,0,梁小凉_文松_1785
梁小凉,闫妮,director,actor,1785,让我怎么相信你,6.7,0,梁小凉_闫妮_1785
梁小凉,关婷娜,director,actor,1785,让我怎么相信你,6.7,0,梁小凉_关婷娜_1785
梁小凉,叶萌,director,actor,1785,让我怎么相信你,6.7,0,梁小凉_叶萌_1785
梁小凉,谢梦华,director,actor,1785,让我怎么相信你,6.7,0,梁小凉_谢梦华_1785
阿迪夏·夏热合曼,周军,director,director,1786,远去的牧歌,6.7,0,阿迪夏·夏热合曼_周军_1786
阿迪夏·夏热合曼,海拉提·哈木,director,actor,1786,远去的牧歌,6.7,0,阿迪夏·夏热合曼_海拉提·哈木_1786
阿迪夏·夏热合曼,玛尔江·巴依吐肯,director,actor,1786,远去的牧歌,6.7,0,阿迪夏·夏热合曼_玛尔江·巴依吐肯_1786
阿迪夏·夏热合曼,丽娜·夏侃,director,actor,1786,远去的牧歌,6.7,0,阿迪夏·夏热合曼_丽娜·夏侃_1786
周军,海拉提·哈木,director,actor,1786,远去的牧歌,6.7,0,周军_海拉提·哈木_1786
周军,玛尔江·巴依吐肯,director,actor,1786,远去的牧歌,6.7,0,周军_玛尔江·巴依吐肯_1786
周军,丽娜·夏侃,director,actor,1786,远去的牧歌,6.7,0,周军_丽娜·夏侃_1786
何蔚庭,李鸿其,director,actor,1787,幸福城市,6.7,0,何蔚庭_李鸿其_1787
何蔚庭,黄璐,director,actor,1787,幸福城市,6.7,0,何蔚庭_黄璐_1787
何蔚庭,丁宁,director,actor,1787,幸福城市,6.7,0,何蔚庭_丁宁_1787
何蔚庭,张国柱,director,actor,1787,幸福城市,6.7,0,何蔚庭_张国柱_1787
何蔚庭,谢章颖,director,actor,1787,幸福城市,6.7,0,何蔚庭_谢章颖_1787
何蔚庭,石锦航,director,actor,1787,幸福城市,6.7,0,何蔚庭_石锦航_1787
何蔚庭,路易丝·格林贝格,director,actor,1787,幸福城市,6.7,0,何蔚庭_路易丝·格林贝格_1787
何蔚庭,尹馨,director,actor,1787,幸福城市,6.7,0,何蔚庭_尹馨_1787
何蔚庭,高捷,director,actor,1787,幸福城市,6.7,0,何蔚庭_高捷_1787
周洲,池韵,director,actor,1788,美丽,6.7,0,周洲_池韵_1788
陈友,陈家乐,director,actor,1789,兄弟班,6.7,0,陈友_陈家乐_1789
陈友,于湉,director,actor,1789,兄弟班,6.7,0,陈友_于湉_1789
陈友,王梓轩,director,actor,1789,兄弟班,6.7,0,陈友_王梓轩_1789
陈友,吴鹤谦,director,actor,1789,兄弟班,6.7,0,陈友_吴鹤谦_1789
陈友,林耀声,director,actor,1789,兄弟班,6.7,0,陈友_林耀声_1789
陈友,邓加乐,director,actor,1789,兄弟班,6.7,0,陈友_邓加乐_1789
陈友,任达华,director,actor,1789,兄弟班,6.7,0,陈友_任达华_1789
陈友,金燕玲,director,actor,1789,兄弟班,6.7,0,陈友_金燕玲_1789
陈友,惠英红,director,actor,1789,兄弟班,6.7,0,陈友_惠英红_1789
陈友,廖启智,director,actor,1789,兄弟班,6.7,0,陈友_廖启智_1789
陈友,谭咏麟,director,actor,1789,兄弟班,6.7,0,陈友_谭咏麟_1789
陈友,钟镇涛,director,actor,1789,兄弟班,6.7,0,陈友_钟镇涛_1789
陈友,钱小豪,director,actor,1789,兄弟班,6.7,0,陈友_钱小豪_1789
陈友,陈友,director,actor,1789,兄弟班,6.7,0,陈友_陈友_1789
陈友,彭健新,director,actor,1789,兄弟班,6.7,0,陈友_彭健新_1789
陈友,叶智强,director,actor,1789,兄弟班,6.7,0,陈友_叶智强_1789
潘婷,喜子,director,director,1790,爹地,6.7,0,潘婷_喜子_1790
潘婷,李嘉文,director,actor,1790,爹地,6.7,0,潘婷_李嘉文_1790
潘婷,韩昊霖,director,actor,1790,爹地,6.7,0,潘婷_韩昊霖_1790
潘婷,杨青,director,actor,1790,爹地,6.7,0,潘婷_杨青_1790
潘婷,安冬,director,actor,1790,爹地,6.7,0,潘婷_安冬_1790
喜子,李嘉文,director,actor,1790,爹地,6.7,0,喜子_李嘉文_1790
喜子,韩昊霖,director,actor,1790,爹地,6.7,0,喜子_韩昊霖_1790
喜子,杨青,director,actor,1790,爹地,6.7,0,喜子_杨青_1790
喜子,安冬,director,actor,1790,爹地,6.7,0,喜子_安冬_1790
申宇,范楚绒,director,actor,1791,潜艇总动员：海底两万里,6.7,0,申宇_范楚绒_1791
申宇,洪海天,director,actor,1791,潜艇总动员：海底两万里,6.7,0,申宇_洪海天_1791
申宇,李晔,director,actor,1791,潜艇总动员：海底两万里,6.7,0,申宇_李晔_1791
申宇,谭满堂,director,actor,1791,潜艇总动员：海底两万里,6.7,0,申宇_谭满堂_1791
刘一君,成泰燊,director,actor,1792,香港大营救,6.7,0,刘一君_成泰燊_1792
刘一君,颜丙燕,director,actor,1792,香港大营救,6.7,0,刘一君_颜丙燕_1792
刘一君,梁俊一,director,actor,1792,香港大营救,6.7,0,刘一君_梁俊一_1792
刘一君,霍青,director,actor,1792,香港大营救,6.7,0,刘一君_霍青_1792
刘一君,王晖,director,actor,1792,香港大营救,6.7,0,刘一君_王晖_1792
刘一君,田牧宸,director,actor,1792,香港大营救,6.7,0,刘一君_田牧宸_1792
刘一君,杨紫彤,director,actor,1792,香港大营救,6.7,0,刘一君_杨紫彤_1792
刘一君,美浓轮泰史,director,actor,1792,香港大营救,6.7,0,刘一君_美浓轮泰史_1792
刘一君,大村波彦,director,actor,1792,香港大营救,6.7,0,刘一君_大村波彦_1792
刘一君,大冢匡将,director,actor,1792,香港大营救,6.7,0,刘一君_大冢匡将_1792
刘一君,柴尧,director,actor,1792,香港大营救,6.7,0,刘一君_柴尧_1792
刘一君,黄俊彬,director,actor,1792,香港大营救,6.7,0,刘一君_黄俊彬_1792
刘一君,翁长特,director,actor,1792,香港大营救,6.7,0,刘一君_翁长特_1792
刘一君,姚未平,director,actor,1792,香港大营救,6.7,0,刘一君_姚未平_1792
刘一君,陈晓雪,director,actor,1792,香港大营救,6.7,0,刘一君_陈晓雪_1792
姜晓通,张本煜,director,actor,1793,不良街区,6.7,0,姜晓通_张本煜_1793
姜晓通,黄垲翔,director,actor,1793,不良街区,6.7,0,姜晓通_黄垲翔_1793
姜晓通,刘扬,director,actor,1793,不良街区,6.7,0,姜晓通_刘扬_1793
姜晓通,町田悠宇,director,actor,1793,不良街区,6.7,0,姜晓通_町田悠宇_1793
姜晓通,粘土大介,director,actor,1793,不良街区,6.7,0,姜晓通_粘土大介_1793
马中轩,谢苗,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_谢苗_1794
马中轩,南笙,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_南笙_1794
马中轩,樊蕊,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_樊蕊_1794
马中轩,李波儿,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_李波儿_1794
马中轩,白梓轩,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_白梓轩_1794
马中轩,杜玉明,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_杜玉明_1794
马中轩,程茉,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_程茉_1794
马中轩,王乙帆,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_王乙帆_1794
马中轩,陈茉,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_陈茉_1794
马中轩,曹筠妮,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_曹筠妮_1794
马中轩,易正福,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_易正福_1794
马中轩,陈久龙,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_陈久龙_1794
马中轩,马君戈,director,actor,1794,大梦西游4伏妖记,6.7,0,马中轩_马君戈_1794
黄河,奚美丽,director,actor,1795,笔仙大战贞子2,6.7,0,黄河_奚美丽_1795
黄河,云翔,director,actor,1795,笔仙大战贞子2,6.7,0,黄河_云翔_1795
黄河,朱娅,director,actor,1795,笔仙大战贞子2,6.7,0,黄河_朱娅_1795
黄河,王宇凝,director,actor,1795,笔仙大战贞子2,6.7,0,黄河_王宇凝_1795
黄河,林奕婧,director,actor,1795,笔仙大战贞子2,6.7,0,黄河_林奕婧_1795
刘欣翰,范逸臣,director,actor,1796,识色，幸也,6.7,0,刘欣翰_范逸臣_1796
刘欣翰,黄奕,director,actor,1796,识色，幸也,6.7,0,刘欣翰_黄奕_1796
刘欣翰,沈梦辰,director,actor,1796,识色，幸也,6.7,0,刘欣翰_沈梦辰_1796
刘欣翰,韩承羽,director,actor,1796,识色，幸也,6.7,0,刘欣翰_韩承羽_1796
刘欣翰,刘之冰,director,actor,1796,识色，幸也,6.7,0,刘欣翰_刘之冰_1796
刘欣翰,唐熙,director,actor,1796,识色，幸也,6.7,0,刘欣翰_唐熙_1796
李勇昌,苏查拉·玛娜英,director,actor,1797,怨灵2,6.7,0,李勇昌_苏查拉·玛娜英_1797
李勇昌,李川,director,actor,1797,怨灵2,6.7,0,李勇昌_李川_1797
李勇昌,陈立谦,director,actor,1797,怨灵2,6.7,0,李勇昌_陈立谦_1797
李勇昌,倪慕斯,director,actor,1797,怨灵2,6.7,0,李勇昌_倪慕斯_1797
李勇昌,卢洋,director,actor,1797,怨灵2,6.7,0,李勇昌_卢洋_1797
李勇昌,巫恩仪,director,actor,1797,怨灵2,6.7,0,李勇昌_巫恩仪_1797
李勇昌,宋词,director,actor,1797,怨灵2,6.7,0,李勇昌_宋词_1797
李耀东,刘青,director,actor,1798,夜半凶铃,6.7,0,李耀东_刘青_1798
李耀东,李浩轩,director,actor,1798,夜半凶铃,6.7,0,李耀东_李浩轩_1798
李耀东,白瑶,director,actor,1798,夜半凶铃,6.7,0,李耀东_白瑶_1798
李耀东,贲蓝琪,director,actor,1798,夜半凶铃,6.7,0,李耀东_贲蓝琪_1798
李耀东,孙志翔,director,actor,1798,夜半凶铃,6.7,0,李耀东_孙志翔_1798
李耀东,张蓝艺,director,actor,1798,夜半凶铃,6.7,0,李耀东_张蓝艺_1798
李耀东,董立范,director,actor,1798,夜半凶铃,6.7,0,李耀东_董立范_1798
李耀东,王璐瑶,director,actor,1798,夜半凶铃,6.7,0,李耀东_王璐瑶_1798
童江南,水原碧衣,director,actor,1799,漂洋过海来爱你,6.7,0,童江南_水原碧衣_1799
童江南,杨钧承,director,actor,1799,漂洋过海来爱你,6.7,0,童江南_杨钧承_1799
童江南,菊池圭介,director,actor,1799,漂洋过海来爱你,6.7,0,童江南_菊池圭介_1799
童江南,刘伟,director,actor,1799,漂洋过海来爱你,6.7,0,童江南_刘伟_1799
童江南,葛凌芮,director,actor,1799,漂洋过海来爱你,6.7,0,童江南_葛凌芮_1799
童江南,黄橙橙,director,actor,1799,漂洋过海来爱你,6.7,0,童江南_黄橙橙_1799
童江南,刘川,director,actor,1799,漂洋过海来爱你,6.7,0,童江南_刘川_1799
陆诗雨,陈圆,director,actor,1800,碟仙之毕业照,6.7,0,陆诗雨_陈圆_1800
陆诗雨,刘俐儿,director,actor,1800,碟仙之毕业照,6.7,0,陆诗雨_刘俐儿_1800
陆诗雨,宋伟,director,actor,1800,碟仙之毕业照,6.7,0,陆诗雨_宋伟_1800
陆诗雨,聂晶磊,director,actor,1800,碟仙之毕业照,6.7,0,陆诗雨_聂晶磊_1800
陆诗雨,柴子娣,director,actor,1800,碟仙之毕业照,6.7,0,陆诗雨_柴子娣_1800
陆诗雨,李晨溪,director,actor,1800,碟仙之毕业照,6.7,0,陆诗雨_李晨溪_1800
陆诗雨,刘冲儿,director,actor,1800,碟仙之毕业照,6.7,0,陆诗雨_刘冲儿_1800
陈正道,王真儿,director,actor,1801,熟悉的陌生人,6.7,0,陈正道_王真儿_1801
陈正道,包贝尔,director,actor,1801,熟悉的陌生人,6.7,0,陈正道_包贝尔_1801
陈正道,苏鑫,director,actor,1801,熟悉的陌生人,6.7,0,陈正道_苏鑫_1801
陈正道,张沙沙,director,actor,1801,熟悉的陌生人,6.7,0,陈正道_张沙沙_1801
王俊潾,何乙轩,director,actor,1802,惊魂绣花鞋,6.7,0,王俊潾_何乙轩_1802
王俊潾,刘汉兆,director,actor,1802,惊魂绣花鞋,6.7,0,王俊潾_刘汉兆_1802
王俊潾,辉灿,director,actor,1802,惊魂绣花鞋,6.7,0,王俊潾_辉灿_1802
王俊潾,周昕妤,director,actor,1802,惊魂绣花鞋,6.7,0,王俊潾_周昕妤_1802
王俊潾,郭亚菲,director,actor,1802,惊魂绣花鞋,6.7,0,王俊潾_郭亚菲_1802
王俊潾,郭玉英,director,actor,1802,惊魂绣花鞋,6.7,0,王俊潾_郭玉英_1802
王俊潾,贾明瑛,director,actor,1802,惊魂绣花鞋,6.7,0,王俊潾_贾明瑛_1802
杜晓雨,胡耘豪,director,actor,1803,老九门番外之四屠黄葵,6.7,0,杜晓雨_胡耘豪_1803
高峰,李彧,director,actor,1804,老腔,6.7,0,高峰_李彧_1804
高峰,李梦,director,actor,1804,老腔,6.7,0,高峰_李梦_1804
高峰,任山,director,actor,1804,老腔,6.7,0,高峰_任山_1804
高峰,尚铁龙,director,actor,1804,老腔,6.7,0,高峰_尚铁龙_1804
高峰,贾晓琳,director,actor,1804,老腔,6.7,0,高峰_贾晓琳_1804
朱子奇,朱子奇,director,actor,1805,我来也,6.7,0,朱子奇_朱子奇_1805
朱子奇,林千鹿,director,actor,1805,我来也,6.7,0,朱子奇_林千鹿_1805
朱子奇,蔡荣,director,actor,1805,我来也,6.7,0,朱子奇_蔡荣_1805
朱子奇,陈烨林,director,actor,1805,我来也,6.7,0,朱子奇_陈烨林_1805
朱子奇,溪格,director,actor,1805,我来也,6.7,0,朱子奇_溪格_1805
林子聪,周奇奇,director,actor,1806,笑林足球,6.7,0,林子聪_周奇奇_1806
林子聪,张继聪,director,actor,1806,笑林足球,6.7,0,林子聪_张继聪_1806
林子聪,郝劭文,director,actor,1806,笑林足球,6.7,0,林子聪_郝劭文_1806
林子聪,孙明明,director,actor,1806,笑林足球,6.7,0,林子聪_孙明明_1806
林子聪,侯明昊,director,actor,1806,笑林足球,6.7,0,林子聪_侯明昊_1806
林子聪,林子聪,director,actor,1806,笑林足球,6.7,0,林子聪_林子聪_1806
林子聪,罗家英,director,actor,1806,笑林足球,6.7,0,林子聪_罗家英_1806
林子聪,陈浩民,director,actor,1806,笑林足球,6.7,0,林子聪_陈浩民_1806
林子聪,范薇,director,actor,1806,笑林足球,6.7,0,林子聪_范薇_1806
林子聪,卢琳,director,actor,1806,笑林足球,6.7,0,林子聪_卢琳_1806
林子聪,程月磊,director,actor,1806,笑林足球,6.7,0,林子聪_程月磊_1806
舒展,陶典,director,actor,1807,我是哪吒,6.7,0,舒展_陶典_1807
舒展,韩娇娇,director,actor,1807,我是哪吒,6.7,0,舒展_韩娇娇_1807
舒展,刘垚,director,actor,1807,我是哪吒,6.7,0,舒展_刘垚_1807
舒展,彭博,director,actor,1807,我是哪吒,6.7,0,舒展_彭博_1807
舒展,邹亮,director,actor,1807,我是哪吒,6.7,0,舒展_邹亮_1807
舒展,梁达伟,director,actor,1807,我是哪吒,6.7,0,舒展_梁达伟_1807
舒展,姚彦泽,director,actor,1807,我是哪吒,6.7,0,舒展_姚彦泽_1807
舒展,孟祥龙,director,actor,1807,我是哪吒,6.7,0,舒展_孟祥龙_1807
舒展,王柏超,director,actor,1807,我是哪吒,6.7,0,舒展_王柏超_1807
舒展,胡艺,director,actor,1807,我是哪吒,6.7,0,舒展_胡艺_1807
舒展,吴轶飞,director,actor,1807,我是哪吒,6.7,0,舒展_吴轶飞_1807
舒展,张焕昭,director,actor,1807,我是哪吒,6.7,0,舒展_张焕昭_1807
殷国君,白歆惠,director,actor,1808,幽灵医院,6.7,0,殷国君_白歆惠_1808
殷国君,李昌熙,director,actor,1808,幽灵医院,6.7,0,殷国君_李昌熙_1808
殷国君,罗家英,director,actor,1808,幽灵医院,6.7,0,殷国君_罗家英_1808
殷国君,孟鹏,director,actor,1808,幽灵医院,6.7,0,殷国君_孟鹏_1808
张江南,韩雪,director,actor,1809,古曼,6.7,0,张江南_韩雪_1809
张江南,唐宸禹,director,actor,1809,古曼,6.7,0,张江南_唐宸禹_1809
张江南,朱圣祎,director,actor,1809,古曼,6.7,0,张江南_朱圣祎_1809
张江南,张翔,director,actor,1809,古曼,6.7,0,张江南_张翔_1809
张江南,张子蕾,director,actor,1809,古曼,6.7,0,张江南_张子蕾_1809
张江南,荣益,director,actor,1809,古曼,6.7,0,张江南_荣益_1809
张江南,梁登凯,director,actor,1809,古曼,6.7,0,张江南_梁登凯_1809
王云飞,刘校妤,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_刘校妤_1810
王云飞,孟泉霖,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_孟泉霖_1810
王云飞,陆揆,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_陆揆_1810
王云飞,宝木中阳,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_宝木中阳_1810
王云飞,郭政建,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_郭政建_1810
王云飞,白雪岑,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_白雪岑_1810
王云飞,刘芊含,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_刘芊含_1810
王云飞,王琳熙,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_王琳熙_1810
王云飞,张予佟,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_张予佟_1810
王云飞,邓伟锋,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_邓伟锋_1810
王云飞,图特哈蒙,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_图特哈蒙_1810
王云飞,杨天翔,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_杨天翔_1810
王云飞,苏尚卿,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_苏尚卿_1810
王云飞,陈丽阳,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_陈丽阳_1810
王云飞,郭浩然,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_郭浩然_1810
王云飞,陈梅君,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_陈梅君_1810
王云飞,谢雅欣,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_谢雅欣_1810
王云飞,韩啸,director,actor,1810,神秘世界历险记3,6.7,0,王云飞_韩啸_1810
彭鹏华,姜雯,director,actor,1811,魔都凶音,6.7,0,彭鹏华_姜雯_1811
彭鹏华,于小伟,director,actor,1811,魔都凶音,6.7,0,彭鹏华_于小伟_1811
彭鹏华,张瑶,director,actor,1811,魔都凶音,6.7,0,彭鹏华_张瑶_1811
彭鹏华,张辛苑,director,actor,1811,魔都凶音,6.7,0,彭鹏华_张辛苑_1811
彭鹏华,王笑天,director,actor,1811,魔都凶音,6.7,0,彭鹏华_王笑天_1811
彭鹏华,颜冠英,director,actor,1811,魔都凶音,6.7,0,彭鹏华_颜冠英_1811
彭鹏华,张天颖,director,actor,1811,魔都凶音,6.7,0,彭鹏华_张天颖_1811
彭鹏华,于和伟,director,actor,1811,魔都凶音,6.7,0,彭鹏华_于和伟_1811
吴宗强,宝儿,director,actor,1812,妖医,6.7,0,吴宗强_宝儿_1812
吴宗强,谭耀文,director,actor,1812,妖医,6.7,0,吴宗强_谭耀文_1812
吴宗强,吕聿来,director,actor,1812,妖医,6.7,0,吴宗强_吕聿来_1812
吴宗强,孟瑶,director,actor,1812,妖医,6.7,0,吴宗强_孟瑶_1812
吴宗强,高亚麟,director,actor,1812,妖医,6.7,0,吴宗强_高亚麟_1812
高育新,刘峰,director,director,1813,笔仙诡影,6.7,0,高育新_刘峰_1813
高育新,宋懿洁,director,actor,1813,笔仙诡影,6.7,0,高育新_宋懿洁_1813
高育新,蒋欣奇,director,actor,1813,笔仙诡影,6.7,0,高育新_蒋欣奇_1813
高育新,张蓝艺,director,actor,1813,笔仙诡影,6.7,0,高育新_张蓝艺_1813
高育新,王燕阳,director,actor,1813,笔仙诡影,6.7,0,高育新_王燕阳_1813
高育新,马丹旎,director,actor,1813,笔仙诡影,6.7,0,高育新_马丹旎_1813
高育新,李艳冰,director,actor,1813,笔仙诡影,6.7,0,高育新_李艳冰_1813
高育新,云翔,director,actor,1813,笔仙诡影,6.7,0,高育新_云翔_1813
高育新,邓琳颖,director,actor,1813,笔仙诡影,6.7,0,高育新_邓琳颖_1813
刘峰,宋懿洁,director,actor,1813,笔仙诡影,6.7,0,刘峰_宋懿洁_1813
刘峰,蒋欣奇,director,actor,1813,笔仙诡影,6.7,0,刘峰_蒋欣奇_1813
刘峰,张蓝艺,director,actor,1813,笔仙诡影,6.7,0,刘峰_张蓝艺_1813
刘峰,王燕阳,director,actor,1813,笔仙诡影,6.7,0,刘峰_王燕阳_1813
刘峰,马丹旎,director,actor,1813,笔仙诡影,6.7,0,刘峰_马丹旎_1813
刘峰,李艳冰,director,actor,1813,笔仙诡影,6.7,0,刘峰_李艳冰_1813
刘峰,云翔,director,actor,1813,笔仙诡影,6.7,0,刘峰_云翔_1813
刘峰,邓琳颖,director,actor,1813,笔仙诡影,6.7,0,刘峰_邓琳颖_1813
侯亮,孙坚,director,actor,1814,谎言大爆炸,6.7,0,侯亮_孙坚_1814
侯亮,白冰,director,actor,1814,谎言大爆炸,6.7,0,侯亮_白冰_1814
