person1,person2,cooperation_count,avg_rating,movies,movies_count
谭俏,赵铁英,2,6.15,"[{'movie_id': 1876, 'movie_name': '大梦西游2铁扇公主', 'rating': 6.6, 'year': 0}, {'movie_id': 2405, 'movie_name': '大梦西游3女儿国奇遇记', 'rating': 5.7, 'year': 0}]",2
姜大卫,陈力,2,5.25,"[{'movie_id': 2513, 'movie_name': '爱在廊桥', 'rating': 5.4, 'year': 0}, {'movie_id': 2574, 'movie_name': '谁主沉浮', 'rating': 5.1, 'year': 0}]",2
罗京民,曲江涛,2,8.0,"[{'movie_id': 551, 'movie_name': '孙子从美国来', 'rating': 8.3, 'year': 0}, {'movie_id': 1018, 'movie_name': '爱情银行', 'rating': 7.7, 'year': 0}]",2
杜琪峰,郎月婷,2,6.6,"[{'movie_id': 274, 'movie_name': '盲探', 'rating': 7.2, 'year': 0}, {'movie_id': 529, 'movie_name': '华丽上班族', 'rating': 6.0, 'year': 0}]",2
杜琪峰,卢海鹏,2,6.550000000000001,"[{'movie_id': 274, 'movie_name': '盲探', 'rating': 7.2, 'year': 0}, {'movie_id': 415, 'movie_name': '三人行', 'rating': 5.9, 'year': 0}]",2
杜琪峰,洪天明,2,5.95,"[{'movie_id': 529, 'movie_name': '华丽上班族', 'rating': 6.0, 'year': 0}, {'movie_id': 415, 'movie_name': '三人行', 'rating': 5.9, 'year': 0}]",2
杜琪峰,朱健钧,2,5.95,"[{'movie_id': 529, 'movie_name': '华丽上班族', 'rating': 6.0, 'year': 0}, {'movie_id': 415, 'movie_name': '三人行', 'rating': 5.9, 'year': 0}]",2
杜琪峰,邵美琪,2,7.75,"[{'movie_id': 2819, 'movie_name': '黑社会', 'rating': 8.5, 'year': 0}, {'movie_id': 654, 'movie_name': '大事件', 'rating': 7.0, 'year': 0}]",2
杜琪峰,林熙蕾,2,7.5,"[{'movie_id': 2816, 'movie_name': '神探', 'rating': 8.5, 'year': 0}, {'movie_id': 800, 'movie_name': '铁三角', 'rating': 6.5, 'year': 0}]",2
杜琪峰,张耀扬,2,8.55,"[{'movie_id': 2817, 'movie_name': '枪火', 'rating': 8.8, 'year': 0}, {'movie_id': 2821, 'movie_name': '放·逐', 'rating': 8.3, 'year': 0}]",2
杜琪峰,罗靖庭,2,8.5,"[{'movie_id': 2818, 'movie_name': '暗战', 'rating': 8.6, 'year': 0}, {'movie_id': 2820, 'movie_name': '黑社会2：以和为贵', 'rating': 8.4, 'year': 0}]",2
杜琪峰,尤勇智,2,8.45,"[{'movie_id': 2819, 'movie_name': '黑社会', 'rating': 8.5, 'year': 0}, {'movie_id': 2820, 'movie_name': '黑社会2：以和为贵', 'rating': 8.4, 'year': 0}]",2
杜琪峰,黄思恩,2,8.45,"[{'movie_id': 2819, 'movie_name': '黑社会', 'rating': 8.5, 'year': 0}, {'movie_id': 2820, 'movie_name': '黑社会2：以和为贵', 'rating': 8.4, 'year': 0}]",2
杜琪峰,唐培中,2,8.45,"[{'movie_id': 2819, 'movie_name': '黑社会', 'rating': 8.5, 'year': 0}, {'movie_id': 2820, 'movie_name': '黑社会2：以和为贵', 'rating': 8.4, 'year': 0}]",2
杜琪峰,李日升,2,8.45,"[{'movie_id': 2819, 'movie_name': '黑社会', 'rating': 8.5, 'year': 0}, {'movie_id': 2820, 'movie_name': '黑社会2：以和为贵', 'rating': 8.4, 'year': 0}]",2
蔡卓妍,陈木胜,2,9.0,"[{'movie_id': 192, 'movie_name': '宝贝计划', 'rating': 9.1, 'year': 0}, {'movie_id': 247, 'movie_name': '新警察故事', 'rating': 8.9, 'year': 0}]",2
蔡卓妍,梁柏坚,2,8.3,"[{'movie_id': 505, 'movie_name': '千机变Ⅱ花都大战', 'rating': 8.4, 'year': 0}, {'movie_id': 657, 'movie_name': '恋上你的床', 'rating': 8.2, 'year': 0}]",2
蔡卓妍,邱礼涛,2,7.949999999999999,"[{'movie_id': 599, 'movie_name': '原谅他77次', 'rating': 8.2, 'year': 0}, {'movie_id': 993, 'movie_name': '常在你左右', 'rating': 7.7, 'year': 0}]",2
蔡卓妍,郑保瑞,2,7.65,"[{'movie_id': 719, 'movie_name': '古宅心慌慌', 'rating': 8.1, 'year': 0}, {'movie_id': 1464, 'movie_name': '追击8月15', 'rating': 7.2, 'year': 0}]",2
龙飞,潘长江,2,5.7,"[{'movie_id': 2421, 'movie_name': '毛驴县令之棒子老虎鸡', 'rating': 5.7, 'year': 0}, {'movie_id': 2422, 'movie_name': '毛驴县令之歪打正着', 'rating': 5.7, 'year': 0}]",2
郝劭文,朱延平,2,7.4,"[{'movie_id': 823, 'movie_name': '新乌龙院之笑闹江湖', 'rating': 7.9, 'year': 0}, {'movie_id': 1679, 'movie_name': '好孩子', 'rating': 6.9, 'year': 0}]",2
赵艺然,姜潮,2,6.5,"[{'movie_id': 1656, 'movie_name': 201413, 'rating': 6.9, 'year': 0}, {'movie_id': 2246, 'movie_name': '非你勿扰', 'rating': 6.1, 'year': 0}]",2
于和伟,张艺谋,2,6.65,"[{'movie_id': 52, 'movie_name': '悬崖之上', 'rating': 7.3, 'year': 0}, {'movie_id': 24, 'movie_name': '坚如磐石', 'rating': 6.0, 'year': 0}]",2
刘亚津,韩兆,2,7.0,"[{'movie_id': 938, 'movie_name': '好命先生', 'rating': 7.8, 'year': 0}, {'movie_id': 2206, 'movie_name': '七个隆咚锵咚锵', 'rating': 6.2, 'year': 0}]",2
飞凡,张艺谋,2,7.15,"[{'movie_id': 52, 'movie_name': '悬崖之上', 'rating': 7.3, 'year': 0}, {'movie_id': 8, 'movie_name': '满江红', 'rating': 7.0, 'year': 0}]",2
杨文哲,彭大魔,2,8.3,"[{'movie_id': 133, 'movie_name': '西虹市首富', 'rating': 9.5, 'year': 0}, {'movie_id': 5, 'movie_name': '抓娃娃', 'rating': 7.1, 'year': 0}]",2
陆诗雷,薇拉贝儿,2,6.4,"[{'movie_id': 1955, 'movie_name': '怨灵宿舍之白纸女生', 'rating': 6.5, 'year': 0}, {'movie_id': 2114, 'movie_name': '怨灵宿舍之人偶老师', 'rating': 6.3, 'year': 0}]",2
陆诗雷,曲馨雅,2,6.4,"[{'movie_id': 1955, 'movie_name': '怨灵宿舍之白纸女生', 'rating': 6.5, 'year': 0}, {'movie_id': 2112, 'movie_name': '恐怖电影院2', 'rating': 6.3, 'year': 0}]",2
陆诗雷,姜星丘,2,6.5,"[{'movie_id': 1955, 'movie_name': '怨灵宿舍之白纸女生', 'rating': 6.5, 'year': 0}, {'movie_id': 1959, 'movie_name': '恐怖理发店', 'rating': 6.5, 'year': 0}]",2
陆诗雷,李晨溪,2,6.4,"[{'movie_id': 1955, 'movie_name': '怨灵宿舍之白纸女生', 'rating': 6.5, 'year': 0}, {'movie_id': 2114, 'movie_name': '怨灵宿舍之人偶老师', 'rating': 6.3, 'year': 0}]",2
陆诗雷,殷果儿,2,6.4,"[{'movie_id': 1959, 'movie_name': '恐怖理发店', 'rating': 6.5, 'year': 0}, {'movie_id': 2112, 'movie_name': '恐怖电影院2', 'rating': 6.3, 'year': 0}]",2
陆诗雷,任青安,2,6.4,"[{'movie_id': 1959, 'movie_name': '恐怖理发店', 'rating': 6.5, 'year': 0}, {'movie_id': 2112, 'movie_name': '恐怖电影院2', 'rating': 6.3, 'year': 0}]",2
曹格,洪涛,2,6.8,"[{'movie_id': 1720, 'movie_name': '我是歌手：2015巅峰会', 'rating': 6.8, 'year': 0}, {'movie_id': 1734, 'movie_name': '我是歌手：双年巅峰会', 'rating': 6.8, 'year': 0}]",2
詹瑞文,梁柏坚,2,8.3,"[{'movie_id': 505, 'movie_name': '千机变Ⅱ花都大战', 'rating': 8.4, 'year': 0}, {'movie_id': 657, 'movie_name': '恋上你的床', 'rating': 8.2, 'year': 0}]",2
章宇,饶晓志,2,7.55,"[{'movie_id': 131, 'movie_name': '无名之辈', 'rating': 9.5, 'year': 0}, {'movie_id': 20, 'movie_name': '无名之辈：否极泰来', 'rating': 5.6, 'year': 0}]",2
陈果,郝蕾,2,7.15,"[{'movie_id': 844, 'movie_name': '谋杀似水年华', 'rating': 7.9, 'year': 0}, {'movie_id': 2038, 'movie_name': '灿烂这一刻', 'rating': 6.4, 'year': 0}]",2
释彦能,陈木胜,2,8.7,"[{'movie_id': 271, 'movie_name': '扫毒', 'rating': 8.8, 'year': 0}, {'movie_id': 380, 'movie_name': '新少林寺', 'rating': 8.6, 'year': 0}]",2
释彦能,傅华阳,2,7.6,"[{'movie_id': 1028, 'movie_name': '无极限之危情速递', 'rating': 7.7, 'year': 0}, {'movie_id': 1180, 'movie_name': '铁血娇娃', 'rating': 7.5, 'year': 0}]",2
李宇春,刘伟强,2,8.45,"[{'movie_id': 357, 'movie_name': '澳门风云3', 'rating': 8.6, 'year': 0}, {'movie_id': 545, 'movie_name': '血滴子', 'rating': 8.3, 'year': 0}]",2
冯远征,王竞,2,7.45,"[{'movie_id': 542, 'movie_name': '大明劫', 'rating': 8.3, 'year': 0}, {'movie_id': 1913, 'movie_name': '郭明义', 'rating': 6.6, 'year': 0}]",2
王诗龄,张敏,2,7.949999999999999,"[{'movie_id': 306, 'movie_name': '澳门风云2', 'rating': 8.7, 'year': 0}, {'movie_id': 1403, 'movie_name': '宝贝当家', 'rating': 7.2, 'year': 0}]",2
赵育莹,刘全玮,2,5.65,"[{'movie_id': 2343, 'movie_name': '大变局之梦回甲午', 'rating': 5.9, 'year': 0}, {'movie_id': 2503, 'movie_name': '丝路英雄·云镝', 'rating': 5.4, 'year': 0}]",2
连凯,尔冬升,2,8.399999999999999,"[{'movie_id': 383, 'movie_name': '枪王之王', 'rating': 8.6, 'year': 0}, {'movie_id': 650, 'movie_name': '千杯不醉', 'rating': 8.2, 'year': 0}]",2
陈天星,蒋国权,2,7.0,"[{'movie_id': 1589, 'movie_name': '功夫战斗机', 'rating': 7.0, 'year': 0}]",1
陈天星,霸易,2,6.95,"[{'movie_id': 1589, 'movie_name': '功夫战斗机', 'rating': 7.0, 'year': 0}, {'movie_id': 1638, 'movie_name': '终极硬汉', 'rating': 6.9, 'year': 0}]",2
陈天星,林威,2,6.65,"[{'movie_id': 1589, 'movie_name': '功夫战斗机', 'rating': 7.0, 'year': 0}, {'movie_id': 2145, 'movie_name': '截拳道', 'rating': 6.3, 'year': 0}]",2
陈天星,崔磊,2,6.9,"[{'movie_id': 1638, 'movie_name': '终极硬汉', 'rating': 6.9, 'year': 0}]",1
陈天星,周振荣,2,6.3,"[{'movie_id': 2145, 'movie_name': '截拳道', 'rating': 6.3, 'year': 0}]",1
刘碧丽,冯德伦,2,8.4,"[{'movie_id': 432, 'movie_name': '太极1：从零开始', 'rating': 8.5, 'year': 0}, {'movie_id': 546, 'movie_name': '太极2：英雄崛起', 'rating': 8.3, 'year': 0}]",2
刘可欣,周志强,2,6.55,"[{'movie_id': 1755, 'movie_name': '摩尔庄园冰世纪', 'rating': 6.8, 'year': 0}, {'movie_id': 2140, 'movie_name': '摩尔庄园2海妖宝藏', 'rating': 6.3, 'year': 0}]",2
刘可欣,季冠霖,2,6.55,"[{'movie_id': 1755, 'movie_name': '摩尔庄园冰世纪', 'rating': 6.8, 'year': 0}, {'movie_id': 2140, 'movie_name': '摩尔庄园2海妖宝藏', 'rating': 6.3, 'year': 0}]",2
高翔,曹远志,2,5.15,"[{'movie_id': 2414, 'movie_name': '小戏骨：补锅', 'rating': 5.7, 'year': 0}, {'movie_id': 2647, 'movie_name': '小戏骨：西游记之红孩儿', 'rating': 4.6, 'year': 0}]",2
高翔,陶冰蓝,2,5.15,"[{'movie_id': 2414, 'movie_name': '小戏骨：补锅', 'rating': 5.7, 'year': 0}, {'movie_id': 2647, 'movie_name': '小戏骨：西游记之红孩儿', 'rating': 4.6, 'year': 0}]",2
高翔,钟奕儿,2,5.15,"[{'movie_id': 2414, 'movie_name': '小戏骨：补锅', 'rating': 5.7, 'year': 0}, {'movie_id': 2647, 'movie_name': '小戏骨：西游记之红孩儿', 'rating': 4.6, 'year': 0}]",2
宋小宝,大鹏,2,8.25,"[{'movie_id': 200, 'movie_name': '缝纫机乐队', 'rating': 9.0, 'year': 0}, {'movie_id': 43, 'movie_name': '长安的荔枝', 'rating': 7.5, 'year': 0}]",2
惠英红,牛朝阳,2,7.6,"[{'movie_id': 945, 'movie_name': '白狐', 'rating': 7.8, 'year': 0}, {'movie_id': 1252, 'movie_name': '爱我就陪我看电影', 'rating': 7.4, 'year': 0}]",2
李作楠,侯勇,2,7.05,"[{'movie_id': 1182, 'movie_name': '帝国秘符', 'rating': 7.5, 'year': 0}, {'movie_id': 1860, 'movie_name': '那些女人', 'rating': 6.6, 'year': 0}]",2
陈思诚,欧阳娜娜,2,7.35,"[{'movie_id': 310, 'movie_name': '北京爱情故事', 'rating': 8.7, 'year': 0}, {'movie_id': 30, 'movie_name': '解密', 'rating': 6.0, 'year': 0}]",2
陈思诚,佟丽娅,2,7.6499999999999995,"[{'movie_id': 310, 'movie_name': '北京爱情故事', 'rating': 8.7, 'year': 0}, {'movie_id': 140, 'movie_name': '唐人街探案2', 'rating': 6.6, 'year': 0}]",2
陈思诚,冯德伦,2,8.4,"[{'movie_id': 432, 'movie_name': '太极1：从零开始', 'rating': 8.5, 'year': 0}, {'movie_id': 546, 'movie_name': '太极2：英雄崛起', 'rating': 8.3, 'year': 0}]",2
陈思诚,傅华阳,2,7.2,"[{'movie_id': 1204, 'movie_name': '七小罗汉', 'rating': 7.5, 'year': 0}, {'movie_id': 1676, 'movie_name': '桃花灿烂', 'rating': 6.9, 'year': 0}]",2
郭富城,陈木胜,2,8.2,"[{'movie_id': 639, 'movie_name': '全城戒备', 'rating': 8.2, 'year': 0}, {'movie_id': 652, 'movie_name': '三岔口', 'rating': 8.2, 'year': 0}]",2
郭富城,彭顺,2,8.0,"[{'movie_id': 701, 'movie_name': 'B+侦探', 'rating': 8.1, 'year': 0}, {'movie_id': 866, 'movie_name': '同谋', 'rating': 7.9, 'year': 0}]",2
张琳,简耀宗,2,7.75,"[{'movie_id': 763, 'movie_name': '喜羊羊与灰太狼之飞马奇遇记', 'rating': 8.0, 'year': 0}, {'movie_id': 1188, 'movie_name': '喜羊羊与灰太狼之喜气羊羊过蛇年', 'rating': 7.5, 'year': 0}]",2
李凯,连晋,2,7.1,"[{'movie_id': 1194, 'movie_name': '疯狂的蠢贼', 'rating': 7.5, 'year': 0}, {'movie_id': 1839, 'movie_name': '追踪章鱼保罗', 'rating': 6.7, 'year': 0}]",2
许鞍华,王志文,2,8.5,"[{'movie_id': 308, 'movie_name': '黄金时代', 'rating': 8.7, 'year': 0}, {'movie_id': 585, 'movie_name': '半生缘', 'rating': 8.3, 'year': 0}]",2
许鞍华,焦刚,2,8.5,"[{'movie_id': 308, 'movie_name': '黄金时代', 'rating': 8.7, 'year': 0}, {'movie_id': 571, 'movie_name': '姨妈的后现代生活', 'rating': 8.3, 'year': 0}]",2
许鞍华,刘佳,2,6.0,"[{'movie_id': 2162, 'movie_name': '书剑恩仇录', 'rating': 6.3, 'year': 0}, {'movie_id': 2433, 'movie_name': '香香公主', 'rating': 5.7, 'year': 0}]",2
许鞍华,阿依努尔,2,6.0,"[{'movie_id': 2162, 'movie_name': '书剑恩仇录', 'rating': 6.3, 'year': 0}, {'movie_id': 2433, 'movie_name': '香香公主', 'rating': 5.7, 'year': 0}]",2
韦家辉,张兆辉,2,7.7,"[{'movie_id': 2816, 'movie_name': '神探', 'rating': 8.5, 'year': 0}, {'movie_id': 575, 'movie_name': '大块头有大智慧', 'rating': 6.9, 'year': 0}]",2
王珈,巫刚,2,7.3,"[{'movie_id': 1199, 'movie_name': '飞天', 'rating': 7.5, 'year': 0}, {'movie_id': 1534, 'movie_name': '惊天动地', 'rating': 7.1, 'year': 0}]",2
王珈,李幼斌,2,7.3,"[{'movie_id': 1199, 'movie_name': '飞天', 'rating': 7.5, 'year': 0}, {'movie_id': 1534, 'movie_name': '惊天动地', 'rating': 7.1, 'year': 0}]",2
王珈,王嘉,2,6.75,"[{'movie_id': 1534, 'movie_name': '惊天动地', 'rating': 7.1, 'year': 0}, {'movie_id': 2090, 'movie_name': '我的长征', 'rating': 6.4, 'year': 0}]",2
林更新,尔冬升,2,8.5,"[{'movie_id': 362, 'movie_name': '我是路人甲', 'rating': 8.6, 'year': 0}, {'movie_id': 465, 'movie_name': '三少爷的剑', 'rating': 8.4, 'year': 0}]",2
汤杨,王小帅,2,7.6499999999999995,"[{'movie_id': 651, 'movie_name': '青红', 'rating': 8.2, 'year': 0}, {'movie_id': 1544, 'movie_name': '二弟', 'rating': 7.1, 'year': 0}]",2
张艺兴,任静,2,7.8,"[{'movie_id': 609, 'movie_name': '极限挑战之皇家宝藏', 'rating': 8.2, 'year': 0}, {'movie_id': 1247, 'movie_name': '极限公益联欢会', 'rating': 7.4, 'year': 0}]",2
大鹏,衣云鹤,2,8.25,"[{'movie_id': 200, 'movie_name': '缝纫机乐队', 'rating': 9.0, 'year': 0}, {'movie_id': 43, 'movie_name': '长安的荔枝', 'rating': 7.5, 'year': 0}]",2
大鹏,梁超,2,7.55,"[{'movie_id': 55, 'movie_name': '保你平安', 'rating': 7.6, 'year': 0}, {'movie_id': 43, 'movie_name': '长安的荔枝', 'rating': 7.5, 'year': 0}]",2
大鹏,刘陆,2,6.699999999999999,"[{'movie_id': 113, 'movie_name': '吉祥如意', 'rating': 7.6, 'year': 0}, {'movie_id': 2365, 'movie_name': '吉祥', 'rating': 5.8, 'year': 0}]",2
焦刚,张艺谋,2,7.3,"[{'movie_id': 401, 'movie_name': '有话好好说', 'rating': 8.6, 'year': 0}, {'movie_id': 24, 'movie_name': '坚如磐石', 'rating': 6.0, 'year': 0}]",2
牛犇,张艺谋,2,8.3,"[{'movie_id': 158, 'movie_name': '活着', 'rating': 9.3, 'year': 0}, {'movie_id': 904, 'movie_name': '幸福时光', 'rating': 7.3, 'year': 0}]",2
邵艺辉,冯玛娅,2,8.5,"[{'movie_id': 3, 'movie_name': '好东西', 'rating': 8.9, 'year': 0}, {'movie_id': 13, 'movie_name': '爱情神话', 'rating': 8.1, 'year': 0}]",2
靳德茂,张鑫炎,2,7.0,"[{'movie_id': 1217, 'movie_name': '黄河大侠', 'rating': 7.5, 'year': 0}, {'movie_id': 2016, 'movie_name': '武林圣斗士', 'rating': 6.5, 'year': 0}]",2
王韦程,陶声,2,6.9,"[{'movie_id': 1639, 'movie_name': '龙拳小子', 'rating': 6.9, 'year': 0}]",1
马丽,彭大魔,2,8.25,"[{'movie_id': 146, 'movie_name': '夏洛特烦恼', 'rating': 9.4, 'year': 0}, {'movie_id': 5, 'movie_name': '抓娃娃', 'rating': 7.1, 'year': 0}]",2
马丽,张吃鱼,2,8.0,"[{'movie_id': 142, 'movie_name': '羞羞的铁拳', 'rating': 9.4, 'year': 0}, {'movie_id': 14, 'movie_name': '独行月球', 'rating': 6.6, 'year': 0}]",2
马丽,宋阳,2,6.550000000000001,"[{'movie_id': 142, 'movie_name': '羞羞的铁拳', 'rating': 9.4, 'year': 0}, {'movie_id': 71, 'movie_name': '超能一家人', 'rating': 3.7, 'year': 0}]",2
杨立新,冯小刚,2,9.0,"[{'movie_id': 190, 'movie_name': '唐山大地震', 'rating': 9.1, 'year': 0}, {'movie_id': 250, 'movie_name': '甲方乙方', 'rating': 8.9, 'year': 0}]",2
宁敬武,谢君豪,2,7.0,"[{'movie_id': 1435, 'movie_name': '电梯惊魂', 'rating': 7.2, 'year': 0}, {'movie_id': 1716, 'movie_name': '墓穴迷城', 'rating': 6.8, 'year': 0}]",2
林志玲,吴宇森,2,8.7,"[{'movie_id': 282, 'movie_name': '赤壁(上)', 'rating': 8.8, 'year': 0}, {'movie_id': 388, 'movie_name': '赤壁(下)', 'rating': 8.6, 'year': 0}]",2
程怡,饶晓志,2,8.0,"[{'movie_id': 131, 'movie_name': '无名之辈', 'rating': 9.5, 'year': 0}, {'movie_id': 81, 'movie_name': '人潮汹涌', 'rating': 6.5, 'year': 0}]",2
赵小溪,王翀,2,7.35,"[{'movie_id': 1249, 'movie_name': '猫脸老太太', 'rating': 7.4, 'year': 0}, {'movie_id': 1357, 'movie_name': '枕边有张脸', 'rating': 7.3, 'year': 0}]",2
何平,范冰冰,2,7.55,"[{'movie_id': 793, 'movie_name': '麦田', 'rating': 8.0, 'year': 0}, {'movie_id': 1540, 'movie_name': '寄生人', 'rating': 7.1, 'year': 0}]",2
何平,王志文,2,7.75,"[{'movie_id': 793, 'movie_name': '麦田', 'rating': 8.0, 'year': 0}, {'movie_id': 1168, 'movie_name': '回到被爱的每一天', 'rating': 7.5, 'year': 0}]",2
吴双,小沈龙,2,6.0,"[{'movie_id': 2289, 'movie_name': '笑嗷喜剧人', 'rating': 6.0, 'year': 0}]",1
梁朝伟,刘伟强,2,8.7,"[{'movie_id': 248, 'movie_name': '无间道3：终极无间', 'rating': 8.9, 'year': 0}, {'movie_id': 448, 'movie_name': '伤城', 'rating': 8.5, 'year': 0}]",2
梁朝伟,吴宇森,2,8.7,"[{'movie_id': 282, 'movie_name': '赤壁(上)', 'rating': 8.8, 'year': 0}, {'movie_id': 388, 'movie_name': '赤壁(下)', 'rating': 8.6, 'year': 0}]",2
常征,成泰燊,2,7.199999999999999,"[{'movie_id': 667, 'movie_name': '引爆者', 'rating': 8.1, 'year': 0}, {'movie_id': 2147, 'movie_name': '马文的战争', 'rating': 6.3, 'year': 0}]",2
陈力,柏青,2,6.3,"[{'movie_id': 1185, 'movie_name': '周恩来的四个昼夜', 'rating': 7.5, 'year': 0}, {'movie_id': 2574, 'movie_name': '谁主沉浮', 'rating': 5.1, 'year': 0}]",2
任娇,阚家伟,2,7.3,"[{'movie_id': 1320, 'movie_name': '大嫂', 'rating': 7.3, 'year': 0}, {'movie_id': 1333, 'movie_name': '我的极品女神', 'rating': 7.3, 'year': 0}]",2
回宇,郑欣雨,2,5.85,"[{'movie_id': 1956, 'movie_name': '魔游纪1：盘古之心', 'rating': 6.5, 'year': 0}, {'movie_id': 2544, 'movie_name': '魔游纪2：异乡奇遇', 'rating': 5.2, 'year': 0}]",2
回宇,罗彬,2,4.0,"[{'movie_id': 2544, 'movie_name': '魔游纪2：异乡奇遇', 'rating': 5.2, 'year': 0}, {'movie_id': 2800, 'movie_name': '魔游纪5：宿命之争', 'rating': 2.8, 'year': 0}]",2
回宇,唐秦,2,4.0,"[{'movie_id': 2544, 'movie_name': '魔游纪2：异乡奇遇', 'rating': 5.2, 'year': 0}, {'movie_id': 2800, 'movie_name': '魔游纪5：宿命之争', 'rating': 2.8, 'year': 0}]",2
郑淳元,洪涛,2,6.55,"[{'movie_id': 1720, 'movie_name': '我是歌手：2015巅峰会', 'rating': 6.8, 'year': 0}, {'movie_id': 2122, 'movie_name': '我是歌手：2016双年巅峰会', 'rating': 6.3, 'year': 0}]",2
高明,冯小刚,2,8.5,"[{'movie_id': 229, 'movie_name': '我不是潘金莲', 'rating': 8.9, 'year': 0}, {'movie_id': 727, 'movie_name': '一声叹息', 'rating': 8.1, 'year': 0}]",2
万茜,饶晓志,2,7.45,"[{'movie_id': 464, 'movie_name': '你好，疯子！', 'rating': 8.4, 'year': 0}, {'movie_id': 81, 'movie_name': '人潮汹涌', 'rating': 6.5, 'year': 0}]",2
章子怡,王家卫,2,9.0,"[{'movie_id': 169, 'movie_name': '一代宗师', 'rating': 9.2, 'year': 0}, {'movie_id': 291, 'movie_name': 2046, 'rating': 8.8, 'year': 0}]",2
章子怡,张一白,2,4.15,"[{'movie_id': 768, 'movie_name': '越来越好之村晚', 'rating': 4.3, 'year': 0}, {'movie_id': 682, 'movie_name': '奔爱', 'rating': 4.0, 'year': 0}]",2
赵立新,冯小刚,2,9.15,"[{'movie_id': 141, 'movie_name': '芳华', 'rating': 9.4, 'year': 0}, {'movie_id': 229, 'movie_name': '我不是潘金莲', 'rating': 8.9, 'year': 0}]",2
王劲松,杨亚洲,2,7.1499999999999995,"[{'movie_id': 663, 'movie_name': '背靠背，脸对脸', 'rating': 8.2, 'year': 0}, {'movie_id': 2263, 'movie_name': '最长的拥抱', 'rating': 6.1, 'year': 0}]",2
刘芸,叶伟民,2,7.9,"[{'movie_id': 779, 'movie_name': '亲家过年', 'rating': 8.0, 'year': 0}, {'movie_id': 944, 'movie_name': '一路顺疯', 'rating': 7.8, 'year': 0}]",2
何其炜,李遥波,2,6.5,"[{'movie_id': 1569, 'movie_name': '男狐聊斋', 'rating': 7.0, 'year': 0}, {'movie_id': 2285, 'movie_name': '男狐聊斋2兰若寺', 'rating': 6.0, 'year': 0}]",2
林允,郭敬明,2,3.8,"[{'movie_id': 352, 'movie_name': '爵迹', 'rating': 3.8, 'year': 0}, {'movie_id': 2812, 'movie_name': '爵迹2:冷血狂宴', 'rating': 3.8, 'year': 0}]",2
梁柏坚,梁家辉,2,8.3,"[{'movie_id': 505, 'movie_name': '千机变Ⅱ花都大战', 'rating': 8.4, 'year': 0}, {'movie_id': 657, 'movie_name': '恋上你的床', 'rating': 8.2, 'year': 0}]",2
赵又廷,蔡岳勋,2,8.4,"[{'movie_id': 435, 'movie_name': '痞子英雄之全面开战', 'rating': 8.5, 'year': 0}, {'movie_id': 536, 'movie_name': '痞子英雄2：黎明升起', 'rating': 8.3, 'year': 0}]",2
徐浩峰,宋洋,2,8.2,"[{'movie_id': 527, 'movie_name': '箭士柳白猿', 'rating': 8.3, 'year': 0}, {'movie_id': 695, 'movie_name': '倭寇的踪迹', 'rating': 8.1, 'year': 0}]",2
徐浩峰,于承惠,2,8.2,"[{'movie_id': 527, 'movie_name': '箭士柳白猿', 'rating': 8.3, 'year': 0}, {'movie_id': 695, 'movie_name': '倭寇的踪迹', 'rating': 8.1, 'year': 0}]",2
小小彬,朱延平,2,8.35,"[{'movie_id': 440, 'movie_name': '大笑江湖', 'rating': 8.5, 'year': 0}, {'movie_id': 629, 'movie_name': '新天生一对', 'rating': 8.2, 'year': 0}]",2
苗溢伦,周星驰,2,9.1,"[{'movie_id': 175, 'movie_name': '新喜剧之王', 'rating': 9.1, 'year': 0}, {'movie_id': 176, 'movie_name': '新喜剧之王', 'rating': 9.1, 'year': 0}]",2
林江国,叶伟民,2,7.6,"[{'movie_id': 932, 'movie_name': '魔宫魅影', 'rating': 7.8, 'year': 0}, {'movie_id': 1253, 'movie_name': '怪谈', 'rating': 7.4, 'year': 0}]",2
范伟,张猛,2,7.95,"[{'movie_id': 798, 'movie_name': '耳朵大有福', 'rating': 8.0, 'year': 0}, {'movie_id': 845, 'movie_name': '一切都好', 'rating': 7.9, 'year': 0}]",2
陶冰蓝,曹远志,2,5.15,"[{'movie_id': 2414, 'movie_name': '小戏骨：补锅', 'rating': 5.7, 'year': 0}, {'movie_id': 2647, 'movie_name': '小戏骨：西游记之红孩儿', 'rating': 4.6, 'year': 0}]",2
马中轩,谢苗,2,6.2,"[{'movie_id': 1790, 'movie_name': '大梦西游4伏妖记', 'rating': 6.7, 'year': 0}, {'movie_id': 2401, 'movie_name': '白夜侠', 'rating': 5.7, 'year': 0}]",2
牛振华,杨亚洲,2,7.85,"[{'movie_id': 663, 'movie_name': '背靠背，脸对脸', 'rating': 8.2, 'year': 0}, {'movie_id': 1213, 'movie_name': '埋伏', 'rating': 7.5, 'year': 0}]",2
樊俊航,殷玉麒,2,7.6,"[{'movie_id': 858, 'movie_name': '赛尔号大电影4：圣魔之战', 'rating': 7.9, 'year': 0}, {'movie_id': 1355, 'movie_name': '赛尔号大电影3之战神联盟', 'rating': 7.3, 'year': 0}]",2
倪大红,高群书,2,8.7,"[{'movie_id': 171, 'movie_name': '风声', 'rating': 9.2, 'year': 0}, {'movie_id': 636, 'movie_name': '西风烈', 'rating': 8.2, 'year': 0}]",2
